ID,date,month,year,outflow,inflow,storage
18728,10,4,2002,24.49407231,38.25605976,530664339.2
18729,11,4,2002,23.53129952,31.43169973,531297119.2
18730,12,4,2002,24.04100276,27.55229174,531549984.5
18731,13,4,2002,23.95605222,28.26021291,531677033.9
18732,14,4,2002,15.94238464,30.32734271,532690962.1
18733,15,4,2002,24.1259533,28.93981723,532945060.8
18734,16,4,2002,23.84278484,28.91150038,533197926.1
18735,17,4,2002,24.32417123,21.37921918,532818011.4
18736,18,4,2002,24.43743862,27.0425885,532945060.8
18737,19,4,2002,24.21090384,27.29744012,533197926.1
18738,20,4,2002,24.32417123,25.88159779,533324975.5
18739,21,4,2002,13.7336706,27.0425885,534468420
18740,22,4,2002,24.26753754,14.04515591,533324975.5
18741,23,4,2002,24.26753754,4.360794376,531297119.2
18742,24,4,2002,23.44634898,28.17526237,531549984.5
18743,25,4,2002,23.87110168,18.68911876,531044253.9
18744,26,4,2002,24.182587,16.93347427,530285658
18745,27,4,2002,24.74892393,27.83546021,530538523.3
18746,28,4,2002,15.17782978,13.70535375,530285658
18747,29,4,2002,24.46575546,16.02733518,529527062.2
18748,30,4,2002,23.89941853,22.00218981,529148381
18749,1,5,2002,24.23922069,15.65921617,528392252.1
18750,2,5,2002,24.29585438,19.82179262,527887755
18751,3,5,2002,23.95605222,4.842180769,526000516.4
18752,4,5,2002,24.38080492,28.11862867,526126332.3
18753,5,5,2002,14.27169069,11.27010495,525624302.2
18754,6,5,2002,23.84278484,15.12119608,524620242
18755,7,5,2002,22.68179413,10.70376801,523367016.9
18756,8,5,2002,22.68179413,8.693271906,521990442.9
18757,9,5,2002,22.56852674,8.268519207,520617569.4
18758,10,5,2002,22.11545719,10.16574793,519496327.7
18759,11,5,2002,23.10654683,11.49663972,518376319.4
18760,12,5,2002,14.44159177,8.155251821,517754640.9
18761,13,5,2002,22.99327944,8.948123526,516390401.8
18762,14,5,2002,22.93664575,4.955448155,514656115.9
18763,15,5,2002,23.04991313,4.020992217,512803415.1
